product_name,product_price,product_rating,log_product_price,value_score,cluster,mean,std,z_score
"Mckay Automatic Soda Can Dispenser For Refrigerator, Self-Pushing Drink Dispenser Holds Up To 15 Cans, Fridge Beverage Organizers And Storage, Fridge Organizers And Storage (3 Rows)",34.99,4.6,3.5832411220909393,1.0036565560184656,1,36.32676624346527,102.90863613836294,-0.012989835388236594
Shatter Resistant Pink Glass Straws - 8 Pack of Reusable 10 Inch Drinking Straws with 4 Cleaning Brushes,11.99,4.6,2.5641798306825083,1.2906195025291811,0,36.32676624346527,102.90863613836294,-0.2364890562804073
"Boribim Halloween Decorations, 20PCS Floating Candles with Magic Wand Remote, 6.6"" Hanging Flameless Taper Candles, Flickering Warm Light LED Candles Decor for Christmas, Wedding, Theme Party",45.99,4.6,3.849934813114724,0.9484663561994947,1,36.32676624346527,102.90863613836294,0.09390109634280157
"KIFACI 2 Pack Motion Sensor Under Cabinet Lights Indoor Rechargeable 12 Inch, Battery Powered Under Cabinet Lighting Lights for Kitchen, 54 LED Stair Wall Closet Light Wireless Indoor - Silver",9.99,4.6,2.39698576841553,1.354141675472958,0,36.32676624346527,102.90863613836294,-0.25592377114059606
"3 Pcs Crevice Cleaning Brush, 2023 New Multifunctional Gap Cleaning Brush Tool, Bathroom Gap Brush, Grout Cleaner Brush Hard Bristle Crevice Cleaning Brush",9.99,4.6,2.39698576841553,1.354141675472958,0,36.32676624346527,102.90863613836294,-0.25592377114059606
"Glad Medium Drawstring Trash Bags, 8 Gal, Gain Original Scent with Febreze, 26 Ct, Pack May Vary",5.99,4.6,1.944480556245719,1.5622449909688336,0,36.32676624346527,102.90863613836294,-0.2947932008609736
"TURNMEON 8 Ft Giant Halloween Inflatables Pumpkin Ghost with 9 Colors Changing Lights, Halloween Decorations Outdoor Blow Up Built-in LED Lights Halloween Inflatable Decor for Yard Garden Lawn Home",39.99,4.6,3.7133281345162463,0.9759558148123973,1,36.32676624346527,102.90863613836294,0.035596951762235304
"NEATERIZE Shower Curtain for Bathroom Sage Green - Hotel Style Shower Curtains with Waffle Design, 72x72 inches- Cloth Shower Curtain - Cortina de Baño",7.96,4.6,2.192770226986839,1.4407551038651556,0,36.32676624346527,102.90863613836294,-0.27565000672368767
"4/5 Inch Kitchen Rugs, Cushioned Kitchen Mats, Anti Fatigue Mat for Floor, Non-Skid Washable Kitchen Rug Set, Waterproof Standing Desk Mat, Heavy Duty Comfort Foam Floor Mats for Home, Kitchen, Office",16.99,4.6,2.8898160479624417,1.1825752023439684,1,36.32676624346527,102.90863613836294,-0.18790226912993546
"VERFONS Krazy Klean Automatic Toilet Cleaner, Cleaning, Odor Removal Stain Removal Makes Toilet Bowls Look New With a Light, Fresh Scent.",15.99,4.6,2.8326249356838407,1.2002218002527396,1,36.32676624346527,102.90863613836294,-0.1976196265600298
"ACKO Folding Step Stool 9 Inch Step Stool 300 lb Capacity Plastic Foldable Step Stools for Kids and Adults, Folding Stool Suitable for Kitchen, Stepping Stool with Handle Khaki Small Step Stool 1PC",9.99,4.6,2.39698576841553,1.354141675472958,0,36.32676624346527,102.90863613836294,-0.25592377114059606
"Stock Your Home 9 oz Clear Compostable Cold Cups (50 Pack) Plant Based Biodegradable No Plastic Eco Party Cup, Environmentally Friendly Recyclable Disposable Sustainable for Water, Wine & Beer Sample",13.49,4.6,2.673458756332591,1.2522258463008917,0,36.32676624346527,102.90863613836294,-0.22191302013526573
"JOYIN 48 Sticky Hands Party Favors, Party Table Favor, Party Favor Set for Kids, Holiday Traditions, Xmas Gift, Bendy Tube, Bendy Tubes, Extreme Stretch Fidget, Fun Fidget Toys for Kids",6.99,4.6,2.0781907597781832,1.494384318251764,0,36.32676624346527,102.90863613836294,-0.2850758434308792
"TaidMiao Meal Prep Container - 38oz 30 Pack Microwavable Meal Prep Containers Reusable, Freezer Safe Food Prep Containers, Disposable To Go Containers, 1 Compartment Meal Prep Containers With Lids",10.88,4.6,2.474856313934499,1.3237957441732395,0,36.32676624346527,102.90863613836294,-0.24727532302781208
"4Pcs 0.4in Diameter Cute Silicone Straw Covers Cap for Stanley Cup, Dust-Proof Drinking Straw Reusable Straw Tips Lids",6.97,4.6,2.075684492802124,1.4956020394046132,0,36.32676624346527,102.90863613836294,-0.2852701905794811
"100pcs Deli Paper Sheets 12x12"", Premium Food Basket Liners, Grease Resistant Wax Paper Sheets for Food, Classic Checkered Sandwich Wrapping Paper for Party, Festival and Outdoors, JIRNGLA",4.99,4.6,1.7900914121273581,1.648691501649633,0,36.32676624346527,102.90863613836294,-0.304510558291068
"Simple Modern Marvel Spider-man Reusable Snack Bags for Kids | Food Safe, BPA Free, Phthalate Free, Polyester Zip Pouches | Washable & Refillable Sandwich Bag | Ellie Collection | 3 pack | Spidey Kid",12.13,4.6,2.574899688314705,1.2867493918881265,0,36.32676624346527,102.90863613836294,-0.2351286262401941
"12 Pack Kitchen Cloth, Dish Towels Super Absorbent Coral Velvet Dishtowels, Microfiber Premium Cleaning Cloths, Soft Tea Towels, Quick Dry Rags, Multipurpose Reusable Washcloths, Non-Stick Oil Cloths.",4.99,4.6,1.7900914121273581,1.648691501649633,0,36.32676624346527,102.90863613836294,-0.304510558291068
"100 pcs Flexible Disposable plastic straw, Drinking straws, Plastic Straws Bendable Assorted Colors Bendy Straws Disposable Drinking Straws Perfect for Home, Parties",4.99,4.6,1.7900914121273581,1.648691501649633,0,36.32676624346527,102.90863613836294,-0.304510558291068
"Vegetable Chopper,Mandoline Slicer Pro 12 in 1 Food Choppers with Multi Blade Onion Chopper for Potato Tomato Cucumber Carrot (WB01)",25.99,4.6,3.2954664270299134,1.0708965087129445,1,36.32676624346527,102.90863613836294,-0.10044605225908604
"AOZITA 120 Pack 8 oz Paper Cups, Coffee Cups, White Paper Hot/Cold Disposable Beverage Drinking Cup for Water, Juice, Coffee, Tea",9.99,4.6,2.39698576841553,1.354141675472958,0,36.32676624346527,102.90863613836294,-0.25592377114059606
"YRAKOZIN Crevice Cleaning Brush [4 PCS], Hard Bristle Gap Cleaning Brush, Long Slit Hand Brush, Crevice Cleaning Tool for Kitchen Bathroom - Black",8.99,4.6,2.301584592660462,1.393270373936794,0,36.32676624346527,102.90863613836294,-0.26564112857069044
"Flower Straw Cover Cap for Stanley Cup Silicone Straw Topper Compatible with 30&40 Oz Tumbler with Handle,Straw Tip Covers 10mm 0.4in for Straw Tip Covers (5Pcs Flower Straw Cover)",6.59,4.6,2.0268315914075385,1.5197409770197705,0,36.32676624346527,102.90863613836294,-0.28896278640291695
"[6 Pack] Salad Dressing Container To Go, 1.6 oz Small Condiment Containers with Lids, Reusable Stainless Steel Sauce Cups Containers, Leakproof Silicone Lids for Lunch Bento Box, Picnic and Travel",8.99,4.8,2.301584592660462,1.4538473467166546,0,36.32676624346527,102.90863613836294,-0.26564112857069044
